timestamp,open,high,low,close,volume
2025-12-27 04:00:00,2933.19,2933.56,2929.07,2929.48,28957
2025-12-27 04:30:00,2929.47,2930.76,2927.76,2930.28,30236
2025-12-27 05:00:00,2930.73,2930.92,2928.05,2928.88,33568
2025-12-27 05:30:00,2929.21,2931.38,2929.21,2930.88,22660
2025-12-27 06:00:00,2930.74,2930.74,2927.71,2928.58,21112
2025-12-27 06:30:00,2928.47,2931.03,2927.73,2929.96,31091
2025-12-27 07:00:00,2929.97,2937.34,2929.97,2935.01,44057
2025-12-27 07:30:00,2935.0,2937.22,2931.87,2932.71,62553
2025-12-27 08:00:00,2932.71,2936.66,2932.71,2935.65,24476
2025-12-27 08:30:00,2935.52,2936.78,2933.64,2933.78,21576
2025-12-27 09:00:00,2933.78,2940.75,2931.43,2932.32,72539
2025-12-27 09:30:00,2932.55,2936.92,2932.55,2934.9,73210
2025-12-27 10:00:00,2934.89,2934.89,2930.05,2930.66,40917
2025-12-27 10:30:00,2930.3,2931.33,2917.48,2926.74,212996
2025-12-27 11:00:00,2926.64,2928.85,2922.85,2927.55,82563
2025-12-27 11:30:00,2927.55,2933.45,2927.55,2930.91,47383
2025-12-27 12:00:00,2930.91,2932.39,2928.88,2930.48,26365
2025-12-27 12:30:00,2930.61,2933.49,2930.61,2931.59,37643
2025-12-27 13:00:00,2931.73,2932.25,2926.48,2927.26,45573
2025-12-27 13:30:00,2927.15,2932.52,2925.01,2929.77,32139
2025-12-27 14:00:00,2929.51,2929.91,2925.77,2927.12,38431
2025-12-27 14:30:00,2927.27,2931.01,2927.27,2929.55,38261
2025-12-27 15:00:00,2929.54,2930.19,2926.5,2927.75,23674
2025-12-27 15:30:00,2928.14,2930.55,2926.46,2926.76,36692
2025-12-27 16:00:00,2926.78,2928.47,2919.39,2921.53,92588
2025-12-27 16:30:00,2921.37,2924.57,2917.25,2920.74,108841
2025-12-27 17:00:00,2920.65,2926.95,2919.74,2926.41,63669
2025-12-27 17:30:00,2926.54,2928.71,2924.86,2928.16,28387
2025-12-27 18:00:00,2928.16,2928.23,2925.72,2927.66,30517
2025-12-27 18:30:00,2927.66,2927.75,2925.0,2926.0,26785
2025-12-27 19:00:00,2926.24,2928.32,2925.84,2927.51,25071
2025-12-27 19:30:00,2927.5,2930.85,2927.45,2930.59,35530
2025-12-27 20:00:00,2930.83,2934.75,2930.21,2931.49,47126
2025-12-27 20:30:00,2931.49,2931.78,2928.75,2928.89,30443
2025-12-27 21:00:00,2928.89,2932.28,2927.99,2931.55,33817
2025-12-27 21:30:00,2931.56,2934.9,2931.56,2934.9,25500
2025-12-27 22:00:00,2934.99,2953.29,2930.11,2940.01,358627
2025-12-27 22:30:00,2940.23,2940.23,2929.68,2933.19,134943
2025-12-27 23:00:00,2933.08,2942.82,2932.4,2940.71,63272
2025-12-27 23:30:00,2940.62,2960.58,2938.54,2948.85,328712
2025-12-28 00:00:00,2948.8,2951.37,2944.15,2944.15,77048
2025-12-28 00:30:00,2944.01,2950.68,2942.98,2945.55,66531
2025-12-28 01:00:00,2945.55,2950.09,2940.91,2943.68,58875
2025-12-28 01:30:00,2943.67,2947.24,2941.85,2943.94,76470
2025-12-28 02:00:00,2943.94,2947.42,2942.81,2947.07,54838
2025-12-28 02:30:00,2946.87,2949.6,2946.22,2946.94,32178
2025-12-28 03:00:00,2946.95,2948.2,2941.34,2941.79,44654
2025-12-28 03:30:00,2941.89,2944.44,2941.89,2943.73,23951
2025-12-28 04:00:00,2943.47,2947.09,2941.39,2943.62,53719
2025-12-28 04:30:00,2943.48,2944.08,2938.52,2938.76,43005
2025-12-28 05:00:00,2938.76,2939.2,2932.49,2932.81,88847
2025-12-28 05:30:00,2932.82,2941.04,2929.53,2934.86,193909
2025-12-28 06:00:00,2935.01,2940.3,2934.71,2938.18,42221
2025-12-28 06:30:00,2938.27,2943.79,2938.27,2942.56,48743
2025-12-28 07:00:00,2942.66,2942.75,2937.51,2938.69,45793
2025-12-28 07:30:00,2938.78,2939.35,2936.48,2938.81,35470
2025-12-28 08:00:00,2939.0,2943.59,2938.57,2940.82,48327
2025-12-28 08:30:00,2940.97,2947.85,2938.01,2939.68,92494
2025-12-28 09:00:00,2939.49,2944.01,2937.64,2942.29,43556
2025-12-28 09:30:00,2942.28,2942.53,2931.25,2937.75,151534
2025-12-28 10:00:00,2937.76,2943.41,2936.55,2942.17,65009
2025-12-28 10:30:00,2942.04,2944.26,2940.09,2943.03,74362
2025-12-28 11:00:00,2943.03,2946.27,2943.03,2944.78,67448
2025-12-28 11:30:00,2944.79,2944.83,2939.3,2943.74,166757
2025-12-28 12:00:00,2944.06,2945.07,2939.64,2942.45,53496
2025-12-28 12:30:00,2942.46,2944.23,2937.03,2938.77,51088
2025-12-28 13:00:00,2938.76,2944.13,2938.18,2942.45,44012
2025-12-28 13:30:00,2942.2,2944.63,2939.06,2939.75,41790
2025-12-28 14:00:00,2939.88,2946.96,2938.33,2944.96,150626
2025-12-28 14:30:00,2944.83,2955.0,2943.86,2945.01,214360
2025-12-28 15:00:00,2944.93,2960.4,2944.93,2953.14,143914
2025-12-28 15:30:00,2953.59,2953.7,2947.11,2948.99,82065
