timestamp,open,high,low,close,volume,quote_volume
2026-05-10 10:00:00,2327.2,2327.84,2322.14,2325.43,38059.503,88463821.81359
2026-05-10 10:30:00,2325.42,2326.03,2322.23,2324.47,16058.55,37317119.09501
2026-05-10 11:00:00,2324.47,2326.74,2317.68,2321.0,49402.067,114682661.74437
2026-05-10 11:30:00,2321.0,2322.56,2319.19,2321.5,24335.36,56476476.42361
2026-05-10 12:00:00,2321.51,2324.2,2319.7,2323.32,26575.503,61710117.23328
2026-05-10 12:30:00,2323.33,2324.37,2321.35,2322.94,16957.112,39385106.23528
2026-05-10 13:00:00,2322.94,2331.07,2322.21,2328.41,57509.126,133873290.49197
2026-05-10 13:30:00,2328.4,2329.98,2326.73,2328.79,18575.925,43252930.43332
2026-05-10 14:00:00,2328.79,2329.68,2325.79,2326.53,15915.487,37046538.75747
2026-05-10 14:30:00,2326.54,2334.87,2326.03,2330.0,62621.831,145918063.19601
2026-05-10 15:00:00,2330.0,2337.0,2329.99,2333.59,74460.144,173803823.09745
2026-05-10 15:30:00,2333.59,2352.0,2333.57,2346.78,185616.53,435052205.94169
2026-05-10 16:00:00,2346.79,2350.0,2338.9,2344.55,99989.045,234523615.66504
2026-05-10 16:30:00,2344.55,2350.46,2343.55,2348.94,101603.246,238566229.67831
2026-05-10 17:00:00,2348.94,2357.77,2344.13,2354.99,260942.395,613306444.99251
2026-05-10 17:30:00,2354.99,2367.66,2351.62,2363.42,166674.137,393348397.976
2026-05-10 18:00:00,2363.42,2366.11,2360.23,2361.03,96831.386,228813698.20479
2026-05-10 18:30:00,2361.04,2362.6,2355.69,2357.41,48232.358,113739337.99232
2026-05-10 19:00:00,2357.4,2366.13,2350.05,2365.79,66724.681,157365799.77153
2026-05-10 19:30:00,2365.79,2366.0,2358.46,2364.58,43547.151,102891817.44182
2026-05-10 20:00:00,2364.59,2369.46,2344.77,2352.37,170345.605,401243532.24075
2026-05-10 20:30:00,2352.36,2352.39,2310.01,2327.17,343195.61,799225308.28836
2026-05-10 21:00:00,2327.17,2333.87,2322.73,2333.77,121492.863,282921319.56735
2026-05-10 21:30:00,2333.77,2335.36,2327.91,2329.63,77689.521,181242327.86617
2026-05-10 22:00:00,2329.63,2361.34,2326.57,2354.29,301024.275,705775957.15471
2026-05-10 22:30:00,2354.3,2377.0,2350.76,2372.96,241948.712,572827120.00149
2026-05-10 23:00:00,2372.97,2381.88,2369.21,2373.3,150847.149,358450428.56166
2026-05-10 23:30:00,2373.29,2379.48,2366.5,2370.21,80728.924,191610267.15363
2026-05-11 00:00:00,2370.21,2373.91,2349.0,2354.52,258804.109,610195733.53386
2026-05-11 00:30:00,2354.53,2362.76,2343.37,2351.43,98189.42,231019202.75522
2026-05-11 01:00:00,2351.44,2364.84,2344.21,2360.93,83417.946,196501025.32657
2026-05-11 01:30:00,2360.94,2364.36,2353.75,2357.69,47221.375,111363641.86644
2026-05-11 02:00:00,2357.7,2360.0,2345.84,2349.08,54785.938,128846719.21478
2026-05-11 02:30:00,2349.07,2349.88,2341.3,2344.39,56758.426,133062298.95051
2026-05-11 03:00:00,2344.4,2344.41,2321.19,2324.26,225188.766,524779277.3597
2026-05-11 03:30:00,2324.25,2329.62,2318.39,2329.23,103010.329,239472940.17159
2026-05-11 04:00:00,2329.24,2330.99,2325.34,2330.57,52052.955,121218216.71454
2026-05-11 04:30:00,2330.57,2334.97,2328.44,2331.79,45335.516,105745299.64321
2026-05-11 05:00:00,2331.78,2337.76,2330.86,2336.66,32863.055,76714910.34444
2026-05-11 05:30:00,2336.66,2339.4,2332.32,2334.01,32069.028,74908998.36628
2026-05-11 06:00:00,2334.0,2339.65,2332.01,2338.22,31213.551,72927711.15485
2026-05-11 06:30:00,2338.22,2343.0,2328.89,2332.54,62543.236,146040593.05798
2026-05-11 07:00:00,2332.54,2332.55,2327.06,2329.17,34953.662,81437428.74691
2026-05-11 07:30:00,2329.18,2330.52,2327.12,2329.53,19733.872,45958669.29417
2026-05-11 08:00:00,2329.53,2332.75,2325.47,2326.56,42541.868,99093361.19616
2026-05-11 08:30:00,2326.55,2333.75,2325.62,2329.42,31190.593,72708882.5753
2026-05-11 09:00:00,2329.41,2336.44,2329.2,2334.9,26808.465,62576650.4502
2026-05-11 09:30:00,2334.91,2337.74,2331.72,2335.01,22983.696,53664754.78873
2026-05-11 10:00:00,2335.0,2339.0,2333.76,2336.28,29266.909,68380527.93272
2026-05-11 10:30:00,2336.29,2337.0,2328.48,2328.78,30255.012,70548867.81814
2026-05-11 11:00:00,2328.78,2334.0,2326.29,2332.65,29342.516,68386756.06164
2026-05-11 11:30:00,2332.64,2334.91,2330.76,2334.72,17444.958,40708969.50094
2026-05-11 12:00:00,2334.72,2338.29,2328.01,2335.93,44020.997,102684848.61472
2026-05-11 12:30:00,2335.93,2337.75,2327.37,2328.52,55258.446,128871498.75696
2026-05-11 13:00:00,2328.51,2331.94,2324.03,2326.52,58522.265,136251543.88798
2026-05-11 13:30:00,2326.53,2328.72,2313.28,2321.01,196305.994,455538212.65444
2026-05-11 14:00:00,2321.01,2327.84,2310.76,2311.86,93829.639,217751157.98713
2026-05-11 14:30:00,2311.86,2316.99,2302.51,2315.21,250930.053,579634196.26792
2026-05-11 15:00:00,2315.2,2333.62,2312.21,2331.66,114429.294,265884472.95572
2026-05-11 15:30:00,2331.65,2334.78,2325.44,2332.39,92802.005,216225451.86098
2026-05-11 16:00:00,2332.4,2341.09,2329.5,2335.79,131155.393,306438940.61458
2026-05-11 16:30:00,2335.79,2337.92,2326.0,2328.56,88336.736,205917699.58009
2026-05-11 17:00:00,2328.56,2329.91,2322.33,2328.79,52210.599,121455043.57012
2026-05-11 17:30:00,2328.79,2343.31,2326.9,2335.48,75049.019,175380339.68614
2026-05-11 18:00:00,2335.48,2342.89,2334.58,2340.25,64968.034,151956373.69397
2026-05-11 18:30:00,2340.25,2343.31,2333.2,2334.25,46295.229,108303097.65231
2026-05-11 19:00:00,2334.25,2342.13,2330.65,2336.24,34446.932,80485046.76585
2026-05-11 19:30:00,2336.25,2343.0,2336.1,2339.38,26110.175,61079703.68793
2026-05-11 20:00:00,2339.39,2344.59,2334.88,2337.27,39797.746,93113622.3624
2026-05-11 20:30:00,2337.27,2340.19,2335.0,2336.99,15900.864,37174028.39016
2026-05-11 21:00:00,2337.0,2339.88,2335.12,2336.18,17178.081,40154943.81195
