timestamp,funding_rate
2025-11-29 08:00:00,1.159e-05
2025-11-29 16:00:00,-5.103e-05
2025-11-30 00:00:00,-2.346e-05
2025-11-30 08:00:00,-3.214e-05
2025-11-30 16:00:00,4.467e-05
2025-12-01 00:00:00,4.659e-05
2025-12-01 08:00:00,-0.00015064
2025-12-01 16:00:00,2.398e-05
2025-12-02 00:00:00,-7.235e-05
2025-12-02 08:00:00,-4.384e-05
2025-12-02 16:00:00,4.751e-05
2025-12-03 00:00:00,0.0001
2025-12-03 08:00:00,0.0001
2025-12-03 16:00:00,0.0001
2025-12-04 00:00:00,0.0001
2025-12-04 08:00:00,0.0001
2025-12-04 16:00:00,9.219e-05
2025-12-05 00:00:00,4.266e-05
2025-12-05 08:00:00,-2.26e-06
2025-12-05 16:00:00,-3.8e-06
2025-12-06 00:00:00,-7.268e-05
2025-12-06 08:00:00,3.533e-05
2025-12-06 16:00:00,-7.856e-05
2025-12-07 00:00:00,-0.0001402
2025-12-07 08:00:00,-5.048e-05
2025-12-07 16:00:00,-7.999e-05
2025-12-08 00:00:00,-4.497e-05
2025-12-08 08:00:00,-7e-08
2025-12-08 16:00:00,7.622e-05
2025-12-09 00:00:00,-0.00014921
2025-12-09 08:00:00,-7.015e-05
2025-12-09 16:00:00,-0.00014138
2025-12-10 00:00:00,0.0001
2025-12-10 08:00:00,5e-05
2025-12-10 16:00:00,3.757e-05
2025-12-11 00:00:00,-2.945e-05
2025-12-11 08:00:00,-0.00012512
2025-12-11 16:00:00,-0.00014146
2025-12-12 00:00:00,5.401e-05
2025-12-12 08:00:00,0.0001
