timestamp,open,high,low,close,volume,quote_volume
2025-10-31 22:00:00,187.3102,187.8601,187.0652,187.3739,793013.0835005,4228.87362823614
2025-10-31 22:30:00,187.2344,187.6644,187.0959,187.2425,835764.3536019,4461.525
2025-10-31 23:00:00,187.3153,187.7947,187.225,187.7947,269883.5375976,1439.456859220256
2025-10-31 23:30:00,187.3473,187.8112,187.1868,187.247,240734.1822783,1284.0148263677063
2025-11-01 00:00:00,187.2593,187.338,186.0873,186.6385,846888.10283316,4534.184535872234
2025-11-01 00:30:00,186.6607,187.176,186.3726,187.176,402602.9849136,2156.8771309021445
2025-11-01 01:00:00,187.1454,187.4571,186.6764,187.0364,261248.4246788,1396.4235893211055
2025-11-01 01:30:00,187.1524,187.3198,186.1546,186.157,629681.78416953,3371.604433307744
2025-11-01 02:00:00,186.1584,186.282,185.5334,185.9845,534391.29608607,2874.7676257427506
2025-11-01 02:30:00,186.0545,186.6734,185.6551,186.6734,221491.5323201,1190.3276121035638
2025-11-01 03:00:00,186.659,187.358,186.6172,187.0243,259135.2159141,1387.0737362891691
2025-11-01 03:30:00,187.1151,187.3941,187.0334,187.2366,441587.8605186,2358.60675634225
2025-11-01 04:00:00,187.2475,187.5284,186.3523,186.6822,824346.8166229,4409.001160402676
2025-11-01 04:30:00,186.7042,187.0921,186.3541,187.0507,326129.5070621,1747.449931517144
2025-11-01 05:00:00,187.0305,187.0305,186.5298,186.7726,341814.55,1830.651857404575
2025-11-01 05:30:00,186.5936,186.9179,186.2022,186.2769,275954.4552872,1479.3510051952585
2025-11-01 06:00:00,186.2616,186.3103,185.5731,185.6363,803766.7092161,4323.931135990395
2025-11-01 06:30:00,185.6873,185.7538,185.0154,185.7538,299070.2277241,1613.95741330939
2025-11-01 07:00:00,185.7643,186.4184,185.5843,186.0795,643655.44255268,3461.29798763476
2025-11-01 07:30:00,186.0947,186.1889,185.3725,185.8496,303717.03033805,1635.1138496475342
2025-11-01 08:00:00,185.8237,186.2241,185.7637,186.2149,348239.4627448,1872.975954486792
2025-11-01 08:30:00,186.2269,186.543,186.1395,186.543,307586.19266019,1651.2904901890802
2025-11-01 09:00:00,186.5563,186.717,186.1214,186.4674,468363.1172346,2512.214696723972
2025-11-01 09:30:00,186.4436,186.4436,185.835,185.835,110495.3193339,593.9715974539052
2025-11-01 10:00:00,185.8891,185.9274,185.3169,185.7894,520336.32533691416,2804.415844952738
2025-11-01 10:30:00,185.7947,186.394,185.6263,186.1032,480769.7751114,2585.70472499198
2025-11-01 11:00:00,186.1709,186.6328,186.0766,186.1484,554170.2056958,2973.565801863731
2025-11-01 11:30:00,186.0323,186.2277,185.6203,186.2277,344091.9529624,1850.7924263074135
2025-11-01 12:00:00,186.229,186.6064,186.229,186.4332,329071.94259124,1765.0091673734426
2025-11-01 12:30:00,186.4516,186.6268,186.2795,186.3843,201762.6958689,1082.2254315514206
2025-11-01 13:00:00,186.4113,186.4504,185.9612,185.9612,542586.7570822,2913.77245899076
2025-11-01 13:30:00,185.9637,186.1688,184.8793,185.2836,551277.4984199,2969.4293335896623
2025-11-01 14:00:00,185.3112,185.5637,183.8284,184.2943,738448.0783718,4000.166088400088
2025-11-01 14:30:00,184.1643,185.3474,184.0411,185.047,212752.62720954,1150.1512513257633
2025-11-01 15:00:00,185.0307,186.4601,184.9095,185.3553,754968.7515507,4062.371144058821
2025-11-01 15:30:00,185.4957,186.4492,185.2577,186.4202,289494.7676436,1559.3204832666047
2025-11-01 16:00:00,186.4651,187.0801,186.0152,186.2395,1171195.2918217,6275.428420153359
2025-11-01 16:30:00,186.2916,187.0157,186.2916,186.525,423477.3780651,2267.4267844036967
2025-11-01 17:00:00,186.4737,186.5238,185.5154,185.5509,178910.8928813,961.5869483422348
2025-11-01 17:30:00,185.5223,185.7479,184.9243,184.9779,676280.66781381,3653.426737068414
2025-11-01 18:00:00,184.9701,185.482,184.915,185.186,593587.4981934,3205.269438522051
2025-11-01 18:30:00,185.1912,185.7322,185.1515,185.7252,113469.63351074,612.1102517956515
2025-11-01 19:00:00,185.717,185.933,185.4268,185.8568,149688.2032384,805.9457279532681
2025-11-01 19:30:00,185.8581,186.2789,185.621,186.2147,63691.7776892,342.82963993600305
2025-11-01 20:00:00,186.2969,186.9249,186.21,186.9249,407291.1121064,2186.5847953752204
2025-11-01 20:30:00,186.8387,186.9271,186.5056,186.5784,181156.5932564,970.0676416404232
2025-11-01 21:00:00,186.5083,186.5466,186.0312,186.4009,583113.5122694,3132.807121411467
2025-11-01 21:30:00,186.4952,186.5044,185.3581,185.3581,627882.1149768,3376.2446846926496
2025-11-01 22:00:00,185.3747,185.7754,185.0264,185.7236,289249.6713591,1559.242623748879
2025-11-01 22:30:00,185.6237,186.2847,185.5582,186.1668,132394.4247872,712.8
2025-11-01 23:00:00,186.2212,186.3231,185.9047,186.3231,126671.5134296,680.754995787805
2025-11-01 23:30:00,186.3477,186.561,186.028,186.4897,78634.3682122,421.773
2025-11-02 00:00:00,186.3811,186.3811,185.2698,185.6512,363044.1865101,1955.32653508859
2025-11-02 00:30:00,185.4712,185.6906,185.0998,185.2,962249.2296702,5187.132259332906
2025-11-02 01:00:00,185.2001,185.4891,184.8648,185.4038,653845.95995041,3531.071277972499
2025-11-02 01:30:00,185.323,185.5004,184.7101,184.8503,412582.4209776,2230.480980442806
2025-11-02 02:00:00,184.83,185.4974,184.83,185.3624,74930.17349058,404.6604805336024
2025-11-02 02:30:00,185.3625,185.9767,185.2372,185.5242,431651.97313491,2327.69934475167
2025-11-02 03:00:00,185.47,185.5246,185.0478,185.1249,336247.7925598,1815.450170507807
2025-11-02 03:30:00,185.2086,185.4568,185.0,185.3378,207317.7561887,1119.5375722956437
2025-11-02 04:00:00,185.3087,186.397,185.0717,186.3145,209796.5914256,1129.5246400708656
2025-11-02 04:30:00,186.3144,188.0,186.3144,187.6753,1771161.0134676,9455.219999712775
2025-11-02 05:00:00,187.6753,187.7063,186.7508,186.9308,1033912.49196492,5514.177362697
2025-11-02 05:30:00,186.9239,187.1877,186.5107,187.0363,501053.8128098,2680.0724216848794
2025-11-02 06:00:00,187.1269,187.2793,186.624,186.8624,762542.1182906,4081.932674835055
2025-11-02 06:30:00,186.8495,187.64,186.6502,187.4749,753146.4484467,4023.1343182769137
2025-11-02 07:00:00,187.3995,187.4034,186.7341,186.9752,320565.105775,1713.93107638331
2025-11-02 07:30:00,187.1074,188.3083,186.8997,187.6085,1645947.6435434,8756.792
2025-11-02 08:00:00,187.7327,187.8668,187.18,187.1943,982055.22190265,5235.331650591055
2025-11-02 08:30:00,187.1354,187.3763,186.9318,187.0494,241360.9771079,1289.472
2025-11-02 09:00:00,187.1178,187.872,187.0966,187.6953,228972.8706815,1221.8718568445342
2025-11-02 09:30:00,187.5077,187.5077,185.8162,185.9191,429007.5974454,2302.476385396099
2025-11-02 10:00:00,185.981,186.1852,185.3428,185.3428,219672.42086329,1182.8604216218987
2025-11-02 10:30:00,185.2941,185.2941,184.4761,185.034,414918.2464389,2244.1330483181396
2025-11-02 11:00:00,185.0395,185.7991,184.9285,185.788,142299.5380363,767.970917122492
2025-11-02 11:30:00,185.7665,186.3693,185.4494,186.1607,264067.25201677,1421.094064303059
2025-11-02 12:00:00,186.1112,186.549,185.8097,186.1331,253732.2905954,1363.624175149096
2025-11-02 12:30:00,186.1428,186.2075,185.3349,185.5512,218253.8027449,1175.0599389501228
2025-11-02 13:00:00,185.5378,185.5378,184.0,184.6736,500540.246233,2711.60066369533
2025-11-02 13:30:00,184.6973,185.2308,184.6479,185.083,591662.4009462,3201.422884536156
2025-11-02 14:00:00,185.041,185.3535,184.056,184.1539,691819.2948617,3745.9052423100543
2025-11-02 14:30:00,184.2139,184.9444,183.5777,184.2704,1634505.1523673,8874.046624257227
2025-11-02 15:00:00,184.4052,184.9985,183.7881,184.8537,1217752.31902722,6603.775630790757
2025-11-02 15:30:00,184.8444,184.9546,183.7782,183.7782,811910.18970145,4403.053256848268
2025-11-02 16:00:00,183.8204,184.0212,182.076,183.5135,1788344.1051980923,9768.617406739064
