timestamp,open,high,low,close,volume,quote_volume
2025-10-31 22:00:00,3848.0,3842.33,3849.84,3830.98,2764.7960494,10625440.688126806
2025-10-31 23:00:00,3848.0,3842.33,3849.84,3830.98,2764.7960494,10625440.688126806
2025-11-01 00:00:00,3848.0,3842.33,3849.84,3830.98,2764.7960494,10625440.688126806
2025-11-01 01:00:00,3847.52,3855.47,3855.82,3844.9,2324.8040561,8949490.594985882
2025-11-01 02:00:00,3844.28,3847.66,3849.16,3836.93,2072.991423,7965161.722756744
2025-11-01 03:00:00,3852.41,3856.59,3859.09,3851.04,2386.4230634,9199624.167295884
2025-11-01 04:00:00,3861.35,3863.07,3868.88,3855.36,2604.309407,10058663.51241287
2025-11-01 05:00:00,3866.63,3863.87,3867.36,3858.49,1842.923357,7119727.748365348
2025-11-01 06:00:00,3855.47,3855.26,3859.3,3853.27,1607.7339709,6199382.307075378
2025-11-01 07:00:00,3858.62,3865.2,3867.41,3856.61,1900.7778649,7340683.824316685
2025-11-01 08:00:00,3860.84,3867.28,3870.6,3860.69,2263.3476142,8747245.328720843
2025-11-01 09:00:00,3882.2,3877.22,3882.54,3874.2,1907.8297782,7399443.012613281
2025-11-01 10:00:00,3875.3,3874.29,3880.17,3872.16,1812.8050363,7024378.314355866
2025-11-01 11:00:00,3876.53,3872.56,3881.17,3872.56,1381.2048551,5355985.625183943
2025-11-01 12:00:00,3877.69,3877.86,3880.75,3875.55,1642.3269044,6369246.221418824
2025-11-01 13:00:00,3875.91,3874.65,3878.92,3873.36,1390.5929463,5390220.182429188
2025-11-01 14:00:00,3870.29,3865.52,3873.54,3858.42,3772.7738742,14582315.815784626
2025-11-01 15:00:00,3872.91,3887.12,3902.12,3871.39,4722.7182712,18362183.5080852
2025-11-01 16:00:00,3894.7,3885.8,3908.98,3885.73,4056.8716874,15796687.326113189
2025-11-01 17:00:00,3892.11,3869.65,3894.16,3869.45,4346.6674595,16863840.560951684
2025-11-01 18:00:00,3866.43,3870.81,3877.73,3864.57,1859.7917716,7198984.369397787
2025-11-01 19:00:00,3880.75,3874.88,3880.75,3874.3,1547.45207,5999716.362476901
2025-11-01 20:00:00,3880.0,3889.13,3889.18,3879.02,1743.5594384,6773181.03032497
